Date,BillNo,Description,Qty,Rate,Gross Amnt,Discount,Net Amnt
16/05/2074,,Sanmiguel 650ml,1,220,220,,220
16/05/2074,,Nepal Ice strong beer 650ml,1,205,205,,205
16/05/2074,,Cococola 600ml,1,65,65,,65
16/05/2074,,Thin arrowroot300gm,5,70,350,,350
16/05/2074,,Rara full kartoon,1,470,470,,470
16/05/2074,,Jovan sex appeal 150ml,1,230,230,,230
16/05/2074,,Kiwi Mini brush,1,88,88,,88
16/05/2074,,Patanjali dish wash bar175gm,2,16,32,,32
16/05/2074,,Gonca makarna 400 gm,1,90,90,,90
16/05/2074,,Lifebuoy care 85gm,2,22,44,,44
16/05/2074,,Shiva pujari Jwano 100 gm,1,45,45,,45
16/05/2074,,Sugar 1 kg,1,86,86,,86
16/05/2074,,Patanjali detergent superior cake 250g,2,26,52,,52
16/05/2074,,Horlicks 500gm jar,2,350,700,,700
16/05/2074,,Gudpaak Ananta 500gm,1,200,200,,200
16/05/2074,,Gulab jamun indian 500gm,1,245,245,,245
16/05/2074,,Soan papdi veg 250 mg,1,152,152,,152
16/05/2074,,KitKat chunky Caramel,1,90,90,,90
16/05/2074,,Cococola 2.25ltr,1,180,180,,180
16/05/2074,,Butter scotch500ml,2,145,290,,290
16/05/2074,,Real  pomegranate 1ltr,1,210,210,,210
16/05/2074,,Good day butter 250gm,1,74,74,,74
16/05/2074,,Snickers 32 gm,3,40,120,,120
16/05/2074,,Real apple 1 ltr,1,200,200,,200
16/05/2074,,Chocopie 6 packs,1,105,105,,105
16/05/2074,,Somersby Apple Cider 250ml,6,100,600,,600
16/05/2074,,Ramro Royale Fruit Cake 190gm,2,90,180,,180
16/05/2074,,H & S antidandruff shampoo clean & balanced 330ml,2,345,690,,690
16/05/2074,,Ramro Royale Frity Bite 85 gm,2,45,90,,90
16/05/2074,,Dairy milk 13gm,6,20,120,,120
16/05/2074,,Bag 10kg,1,10,10,,10
16/05/2074,,Cadbury celebratinng 64gm,1,80,80,,80
16/05/2074,,Temptations almond treat 72gm,1,145,145,,145
16/05/2074,,Rara,6,17,102,,102
16/05/2074,,Nivea men invisible 50ml,1,175,175,,175
16/05/2074,,Bournville rich cocoa 80gm,1,198,198,,198
16/05/2074,,Nivea soft cream 200ml,1,220,220,,220
16/05/2074,,Pril perfect active 225 ml,1,72,72,,72
16/05/2074,,Dettol handwash  cool 185ml,1,73,73,,73
16/05/2074,,Pears oil control 125gm,1,85,85,,85
16/05/2074,,Pears pure and gentle 125 gm,1,93,93,,93
16/05/2074,,Ezee 200gm,1,65,65,,65
16/05/2074,,Surf excel 500g,1,90,90,,90
16/05/2074,,Nivea refreshing cleansing lotion 200ml,1,215,215,,215
16/05/2074,,Parachute oil 200ml,1,94,94,,94
16/05/2074,,Gaia nutty delight muesli 1 kg,1,630,630,,630
16/05/2074,,Every day milk 100 g,1,625,625,,625
16/05/2074,,bikano Peanuts 200gm,1,88,88,,88
16/05/2074,,Kaju mixture 400g,1,286,286,,286
16/05/2074,,Toblerone yellow 50gm,1,125,125,,125
16/05/2074,,Britania Bourbn cream biscuits 200gm,2,80,160,,160
16/05/2074,,Cococola 2.25ltr,1,180,180,,180
16/05/2074,,Kaju 200gm,1,340,340,,340
16/05/2074,,Pesta 200gm,1,335,335,,335
16/05/2074,,Toblerone white 100gr,1,235,235,,235
16/05/2074,,Oreo strabery 50gm,2,20,40,,40
16/05/2074,,Cococola 2.25ltr,1,180,180,,180
16/05/2074,,Mcvities digestive 75 gm pkt,3,25,75,,75
16/05/2074,,Cook soyabean oil 1 ltr,3,120,360,,360
16/05/2074,,White Rabbit180g,1,210,210,,210
16/05/2074,,Googly 250g,1,60,60,,60
16/05/2074,,khatta meetha 400g,1,158,158,,158
16/05/2074,,Special cracker no sugar280gm,1,240,240,,240
16/05/2074,,Good day kaju 200gm,1,75,75,,75
16/05/2074,,Digestive 400g(Mc Vities),1,240,240,,240
16/05/2074,,Good day pista badam 200gm,1,84,84,,84
16/05/2074,,Somersby Apple Cider 250ml,2,100,200,,200
16/05/2074,,Nimkin 1/2 kg,3,160,480,,480
16/05/2074,,Ramro Royale Fruit Cake 190gm,2,90,180,,180
16/05/2074,,Veg crackers original 350g,1,250,250,,250
16/05/2074,,Cococola 2.25ltr,1,180,180,,180
16/05/2074,,Maggi Hot & sweet  200gm,1,105,105,,105
16/05/2074,,kinder joy for girls,1,70,70,,70
16/05/2074,,Real Mango 500ml,1,100,100,,100
16/05/2074,,Amrit sunflower oil 1 lltr,1,135,135,,135
16/05/2074,,Ramro Royale Fruit Cake 200gm,1,96,96,,96
16/05/2074,,Potato chips 500gm,1,200,200,,200
16/05/2074,,Sparkling Candle 6 pc,1,85,85,,85
16/05/2074,,Egg 15,4,195,780,,780
16/05/2074,,Fortune S/F oil 5 ltr,1,1200,1200,,1200
16/05/2074,,Mentos orange,1,20,20,,20
16/05/2074,,Druk dalla pickle 200gm,1,195,195,,195
16/05/2074,,druk mango pickle 200g,1,40,40,,40
16/05/2074,,Druk mixed pickl 200gm,2,40,80,,80
16/05/2074,,Sugar free natura 300tab,1,305,305,,305
16/05/2074,,Britannia Sugar free Digestive 350gm,1,240,240,,240
16/05/2074,,Adidas natural vitality 150ml,1,245,245,,245
16/05/2074,,Toblerone yellow 50gm,1,125,125,,125
16/05/2074,,Odonil Nature Orchid Dew,1,63,63,,63
16/05/2074,,Pril perfect 100gm,3,16,48,,48
16/05/2074,,Dhara health sunflower 1lt,1,195,195,,195
16/05/2074,,Sparsha butter cookies 190gm,1,50,50,,50
16/05/2074,,Suji Toast 350g,1,115,115,,115
16/05/2074,,Hanami Toasted 110 g,1,220,220,,220
16/05/2074,,Goodday choco chips 75 gm,2,45,90,,90
16/05/2074,,Colgate visible white 50g,1,75,75,,75
16/05/2074,,Toblerone white 50gr,1,125,125,,125
16/05/2074,,Garnier white complete face wash 50 gm,1,130,130,,130
16/05/2074,,Musuro indian(500gm),1,70,70,,70
16/05/2074,,Bag 10kg,3,10,30,,30
16/05/2074,,Amrit sunflower oil 1 lltr,1,135,135,,135
16/05/2074,,Soda crackers sugar free 450gm,1,255,255,,255
16/05/2074,,Dahi 500ml,3,65,195,,195
16/05/2074,,Kaju 100g,1,170,170,,170
16/05/2074,,Desi badam 100gm,1,150,150,,150
16/05/2074,,No sugar added hazelnuts milk chocolate 100gm,1,360,360,,360
16/05/2074,,Mandarin orange 220gm,1,150,150,,150
16/05/2074,,Kit kat senses dark 37.3g,2,100,200,,200
16/05/2074,,Dairy milk silk roast almond 55gm,1,130,130,,130
16/05/2074,,Mc dowells no 1 1 ltr,1,200,200,,200
16/05/2074,,Tuborg Can beer 500ml,1,200,200,,200
16/05/2074,,Surya light 10,1,90,90,,90
16/05/2074,,Aloo bhujia 200g,1,90,90,,90
16/05/2074,,kwiks cheese b 25gm,1,20,20,,20
16/05/2074,,Loreal Shampoo AHF 640ml,1,670,670,,670
16/05/2074,,Oreo strabery 50gm,1,20,20,,20
16/05/2074,,Mayuri suji 400 g,1,37,37,,37
16/05/2074,,Wallnut dana 200gm,1,135,135,,135
16/05/2074,,Horlicks original 1kg jar,1,650,650,,650
16/05/2074,,Dhara mustard oil 1/2ltr,1,103,103,,103
16/05/2074,,Dhara health sunflower 1lt,1,195,195,,195
16/05/2074,,Mixed masala 100gr,1,40,40,,40
16/05/2074,,kinder joy for girls,1,70,70,,70
16/05/2074,,Enchanteur charming anti persperant roll on 50ml,1,170,170,,170
16/05/2074,,Harpic 200ml,1,48,48,,48
16/05/2074,,Sugar 1 kg,2,86,172,,172
16/05/2074,,Musuro Nepali 1kg,1,165,165,,165
16/05/2074,,Mung daal 1kg,1,180,180,,180
16/05/2074,,Fortune soya health 1ltr,2,135,270,,270
16/05/2074,,Patanjali neem kanti soap 75gm,1,24,24,,24
16/05/2074,,Dettol original 75 g 4 pis set,1,130,130,,130
16/05/2074,,Fortune maida 2 kg,1,110,110,,110
16/05/2074,,Gagan golo 218 gm,12,30,360,,360
16/05/2074,,Wheel ok,12,20,240,,240
16/05/2074,,Mr.White 3 kg,1,560,560,,560
16/05/2074,,Jumbo bread,1,70,70,,70
16/05/2074,,Vimbar(95gm),6,8,48,,48
16/05/2074,,Fortune sun flower 1ltr,1,230,230,,230
16/05/2074,,Nice time 150gm,2,50,100,,100
16/05/2074,,Henko staiun champion 5kg,1,1320,1320,,1320
16/05/2074,,Tichin rice powder 1 kg,2,135,270,,270
16/05/2074,,Googly 250g,1,60,60,0.73,59.27
16/05/2074,,R. vodka 750ml,2,1150,2300,27.82,2272.18
16/05/2074,,Sparsha chocolate cookies 150gm,1,50,50,0.6,49.4
16/05/2074,,Marie risk farm biscuit 320gm,1,70,70,0.85,69.15
16/05/2074,,Desi badam 500gm,1,750,750,,750
,,Desi badam 200gm,1,300,300,,300
17/05/2074,,Hinwa red 750 ml,1,375,375,,375
17/05/2074,,Jabsons Gulab jam ras 1000 gm,1,415,415,,415
17/05/2074,,Plastic glass 100pc,1,60,60,,60
17/05/2074,,Sugar 1 kg,2,86,172,,172
17/05/2074,,Bailley Drinking water 1ltr,2,30,60,,60
17/05/2074,,Dhara mustard oil 1/2ltr,1,103,103,,103
17/05/2074,,Musuro Nepali 1kg,1,165,165,,165
17/05/2074,,Gillete mach 3 cart 4,1,725,725,,725
17/05/2074,,Shiv Pujari full jeera geda,1,440,440,,440
17/05/2074,,Harpic Bathroom Cleaner Floral 500ml,1,115,115,,115
17/05/2074,,Exo Dish wash 85gm bar,4,10,40,,40
17/05/2074,,Bodi(500gm),1,58,58,,58
17/05/2074,,Kwati 500g,1,130,130,,130
17/05/2074,,Dairy milk 13gm,2,20,40,,40
17/05/2074,,Shakti wheel 800gm,1,114,114,,114
17/05/2074,,Gagan golo 218 gm,4,40,160,,160
17/05/2074,,Druk tomato ketchup 1kg,1,190,190,,190
17/05/2074,,Boiled basmati rice 2 kg,1,215,215,,215
17/05/2074,,Makkai 1 kg,3,115,345,,345
17/05/2074,,Rara full kartoon,1,470,470,,470
17/05/2074,,Oreo vanila 50gm,2,20,40,,40
17/05/2074,,polo,1,10,10,,10
17/05/2074,,Wheel lemon & jasmine 1 kg,1,70,70,,70
17/05/2074,,Gagan golo 218 gm,12,20,240,,240
17/05/2074,,Nimkin 1/2 kg,1,160,160,,160
17/05/2074,,Jumbo bread,1,70,70,,70
17/05/2074,,Nanglo puff,2,70,140,,140
17/05/2074,,Tiffany activ digestive light400g,1,220,220,,220
17/05/2074,,Mcv Digestive  250gm,4,88,352,,352
17/05/2074,,Bag 10kg,1,10,10,,10
17/05/2074,,Mcv Marie 250gm,4,60,240,,240
17/05/2074,,Mayuri suji 400 g,2,37,74,,74
17/05/2074,,Mixed nuts 200gm,1,80,80,,80
17/05/2074,,Atta multi grain 1 kg,2,120,240,,240
17/05/2074,,Rahar ko nonpolish(1kg),1,230,230,,230
17/05/2074,,Soda 100gr,1,10,10,,10
17/05/2074,,kinder joy for girls,1,70,70,,70
17/05/2074,,Dairy milk 13gm,5,20,100,,100
17/05/2074,,Mung daal 1kg,1,180,180,,180
17/05/2074,,Mix dal 1 kg ( gosaikunda),1,155,155,,155
17/05/2074,,Sugar 1 kg,5,86,430,,430
17/05/2074,,Dhara pure mustard oil 1 ltr,2,205,410,,410
17/05/2074,,DDC Dairy ghee 1ltr,1,750,750,,750
17/05/2074,,Fortune maida 2 kg,1,110,110,,110
17/05/2074,,Colgate zigzag,1,40,40,,40
17/05/2074,,Britania Treat chico152gm,1,60,60,,60
17/05/2074,,Wai wai quick,2,18,36,,36
17/05/2074,,Kaju 100g,1,170,170,,170
17/05/2074,,Kismiss yellow 100gm,1,32,32,,32
17/05/2074,,Chocolate horlicks 500gr,1,350,350,,350
17/05/2074,,Amrit soyabean 1 ltr,1,115,115,,115
17/05/2074,,Seto vatmas(500gm),1,43,43,,43
17/05/2074,,kwati local 1/2 kg,1,60,60,,60
17/05/2074,,Mix dal 1 kg ( gosaikunda),1,155,155,,155
17/05/2074,,Choco pie 12 pc,1,200,200,,200
17/05/2074,,Bounty 57g,2,80,160,,160
17/05/2074,,Druk mixed pickle 5 kg,1,750,750,,750
17/05/2074,,Cotton buds best,1,95,95,,95
17/05/2074,,Mash ko daal (NonPollish)500gm,1,130,130,,130
17/05/2074,,HND Jeera pouder 500gm,1,260,260,,260
17/05/2074,,Seto vatmas(1kg),1,85,85,,85
17/05/2074,,kacho badam (500gm),1,100,100,,100
17/05/2074,,Musuro indian 1kg,1,140,140,,140
17/05/2074,,Chana thulo 1 kg,2,175,350,,350
17/05/2074,,Nebico saltino 155gm,1,35,35,,35
17/05/2074,,Himalaya Anti dan Shampoo 400ml,1,345,345,,345
17/05/2074,,Sanddalum 110gmn,1,100,100,,100
17/05/2074,,Ptotecting neem & turmeric soap 125 gm,2,64,128,,128
17/05/2074,,Mung daal 1/2 kg,1,90,90,,90
17/05/2074,,Oreo vanilla 100gm,1,50,50,,50
17/05/2074,,Cool Gulab jal 188gm,1,128,128,,128
17/05/2074,,Britania Suji toast 170gm,4,60,240,,240
17/05/2074,,Mandarin orange 220gm,1,150,150,,150
17/05/2074,,Darling velvetto love candy 275gm,1,95,95,,95
17/05/2074,,Bag 10kg,1,10,10,,10
17/05/2074,,Patanjali detergent popular cake 250gm,5,20,100,,100
17/05/2074,,Bmc meat 50gm,1,45,45,,45
17/05/2074,,Egg 15,1,190,190,,190
17/05/2074,,Sachamoti sabudana 500gm,3,110,330,,330
17/05/2074,,DDC dairy Ghee 1/2 ltr,2,375,750,,750
17/05/2074,,Real burrst guava 1 ltr,1,170,170,,170
17/05/2074,,Vim lemon 500gm,1,70,70,,70
17/05/2074,,Sugar 1 kg,2,86,172,,172
17/05/2074,,Fortune sun flower 1ltr,1,230,230,,230
17/05/2074,,Dhara pure mustard oil 1 ltr,1,205,205,,205
17/05/2074,,Fortune maida 2 kg,1,110,110,,110
17/05/2074,,Bag 10kg,1,10,10,,10
17/05/2074,,Pawn big,2,30,60,,60
17/05/2074,,swastik brown bread,1,70,70,,70
17/05/2074,,Aqua Jar,2,65,130,,130
17/05/2074,,kitchen towel thin,2,15,30,,30
17/05/2074,,Colin 250ml small,1,80,80,,80
17/05/2074,,Furandana saras 700 gm,1,135,135,,135
17/05/2074,,Furundana,1,160,160,,160
17/05/2074,,Buff d. m welcome 500gm,1,750,750,,750
17/05/2074,,Buff d. m welcome 200gm,2,300,600,,600
17/05/2074,,Gillette fusion razor,1,600,600,,600
17/05/2074,,Gilette fusion 4 cart,1,1100,1100,,1100
17/05/2074,,Gillette Fusion 2 cart,1,570,570,,570
17/05/2074,,Sprite 2.25ltr,3,180,540,,540
17/05/2074,,Dahi 1000ml,2,120,240,,240
17/05/2074,,Baygon 425ml,1,248,248,,248
17/05/2074,,Navartan mixtur400gm,1,160,160,,160
17/05/2074,,Real Mousami 1 ltr,1,210,210,,210
17/05/2074,,Vita marri gold 278gm,1,85,85,,85
17/05/2074,,Stay free secure dry 8 pads new,1,60,60,,60
17/05/2074,,Bajaj kailash oil 100ml,1,95,95,,95
17/05/2074,,Fortune maida 2 kg,1,110,110,,110
17/05/2074,,Aqua Jar,1,65,65,,65
17/05/2074,,Cookies 190gm,6,10,60,,60
17/05/2074,,Oreo original 150g,5,70,350,,350
17/05/2074,,Viva Jar 500gm,1,325,325,,325
17/05/2074,,Chogada yellow 200gm,1,40,40,,40
17/05/2074,,Pran litchi juice 170ml,4,20,80,,80
17/05/2074,,Amrit sunflower oil 1 lltr,2,135,270,,270
17/05/2074,,Chana thulo 1 kg,1,175,175,,175
17/05/2074,,DDC dairy Ghee 1/2 ltr,1,375,375,,375
17/05/2074,,Kaju 100g,1,170,170,,170
17/05/2074,,Bharti darsan 120gmeconomy packs 80sticks,1,100,100,,100
17/05/2074,,Desi badam 100gm,1,150,150,,150
17/05/2074,,Gujadana 200gm,1,70,70,,70
17/05/2074,,Bateko Dhupp,1,90,90,,90
17/05/2074,,Three in one cycle agarbatties 100sticks,1,100,100,,100
17/05/2074,,Furundana,1,160,160,,160
17/05/2074,,Plastic glass 100pc,1,60,60,,60
17/05/2074,,Posilo bhojan boiled basmati rice 2 kg,2,220,440,,440
17/05/2074,,Mixed nuts 200gm,1,80,80,,80
17/05/2074,,Kaju 100g,1,170,170,,170
17/05/2074,,Plastic Spoon 100pc,1,105,105,,105
17/05/2074,,Plastic plate,1,205,205,,205
17/05/2074,,Dhara pure mustard oil 1 ltr,2,205,410,,410
17/05/2074,,Fortune sun flower 1ltr,1,230,230,,230
17/05/2074,,Godrej expert black 20gm+20ml,2,48,96,,96
17/05/2074,,Macvities wholewheat marie 200g,1,60,60,,60
17/05/2074,,5 star 35g crunchy,3,40,120,,120
17/05/2074,,Tic tac,1,20,20,,20
17/05/2074,,Vimbar(95gm),1,8,8,,8
17/05/2074,,Sugar 1 kg,1,86,86,,86
17/05/2074,,Horlicks 500gm jar,1,350,350,,350
17/05/2074,,Lapsi power 100h,1,40,40,,40
17/05/2074,,Druk Tomato Puree 450gm,1,100,100,,100
17/05/2074,,Posilo bhojan boiled basmati rice 2 kg,1,220,220,,220
17/05/2074,,Kismiss green 100gm,1,60,60,,60
17/05/2074,,Seto till 100gm,1,40,40,,40
17/05/2074,,Sada papad 200g,1,90,90,,90
17/05/2074,,Milk Bikis cream 200g,1,45,45,,45
17/05/2074,,Sunflow oil 1/2ltr,1,75,75,,75
17/05/2074,,Alpenliebe juzt jelly 62.9g,1,40,40,,40
17/05/2074,,Chocopie 6 packs,1,105,105,,105
17/05/2074,,Druk Tomato Puree 850gm,1,165,165,,165
17/05/2074,,Lwang suku mix 50gm,1,100,100,,100
17/05/2074,,Knoor mixed vege.soup,1,100,100,,100
17/05/2074,,Shreetara soup,1,55,55,,55
17/05/2074,,Dahi 1000ml,1,120,120,,120
17/05/2074,,Bag 2 kg,1,5,5,,5
17/05/2074,,Gujadana 200gm,1,70,70,,70
17/05/2074,,Tokla tea bag 100pc 200gm,1,115,115,,115
17/05/2074,,White rabbit 108gm,1,150,150,,150
17/05/2074,,Dazzy chocolate 100pc,1,200,200,,200
17/05/2074,,Basket lid jali large,1,145,145,,145
17/05/2074,,Chocopie 6 packs,1,105,105,,105
17/05/2074,,BMC Meat masala 100gm,1,80,80,,80
17/05/2074,,PassPass Meetha masala 115gm,1,105,105,,105
17/05/2074,,Patanjali dish wash bar175gm,6,16,96,,96
17/05/2074,,Tessa Soft Bathroom tissuie 1 roll,1,70,70,,70
17/05/2074,,Fa vitalizing,1,72,72,,72
17/05/2074,,Musuro Nepali 1kg,1,165,165,,165
17/05/2074,,Tar jali 1 p,2,25,50,,50
17/05/2074,,Wheel lemon & jasmine 1 kg,1,70,70,,70
17/05/2074,,Bateko Dhupp,1,90,90,,90
17/05/2074,,Sugar 1 kg,2,86,172,,172
17/05/2074,,Schmitten milk chocolate with rn and r 50gm,1,130,130,,130
17/05/2074,,Sunflow oil 1ltr,1,150,150,,150
17/05/2074,,Sakhar 1kg,2,130,260,,260
17/05/2074,,Kitkat 26.3g,1,40,40,,40
17/05/2074,,Britania Suji toast 170gm,2,60,120,,120
17/05/2074,,Wheel ok,1,20,20,,20
17/05/2074,,Harpic 200ml,1,48,48,,48
17/05/2074,,Bag 2 kg,1,5,5,,5
17/05/2074,,Dettol cool 75 gm,1,35,35,,35
17/05/2074,,Tide plus 500g,1,77,77,,77
17/05/2074,,Bajaj kailash oil 100ml,1,95,95,,95
17/05/2074,,Air weck Citrus splash 245ml,1,155,155,,155
17/05/2074,,odonil small 50 gm,1,63,63,,63
17/05/2074,,Plastic Spoon 100pc,1,105,105,,105
17/05/2074,,Plastic kane kachaura 6 kune,1,75,75,,75
17/05/2074,,Plastic plate,1,205,205,,205
17/05/2074,,Bag 10kg,1,10,10,,10
17/05/2074,,Plastic glass 200ml,1,120,120,,120
17/05/2074,,Plastic Dhuna,1,30,30,,30
17/05/2074,,Tiffany eclairs 300gm,2,220,440,,440
17/05/2074,,Bailley Drinking water 1ltr,3,30,90,,90
17/05/2074,,Surf excel quick wash 500g,1,155,155,,155
17/05/2074,,Hariyo kerau 200 gm,1,50,50,,50
17/05/2074,,Brown bread,1,80,80,,80
17/05/2074,,Godrej expert black 20gm+20ml,1,48,48,,48
17/05/2074,,Siddhi Gold Jeera masino steam 25kg,2,1540,3080,,3080
17/05/2074,,Real litchi 1 ltr,1,210,210,,210
17/05/2074,,Chana 200 gm,2,60,120,,120
17/05/2074,,Horlicks 1kg box,1,600,600,,600
17/05/2074,,Barley sattu,1,65,65,,65
17/05/2074,,Dairy milk shots  14.4 g,2,20,40,,40
17/05/2074,,Aqua Jar,2,65,130,,130
17/05/2074,,Tuborg 650ml,1,270,270,,270
17/05/2074,,5 star 26gmn,1,20,20,,20
17/05/2074,,Set wet Cool hold gel 100ml,2,145,290,,290
17/05/2074,,Wai wai chicken cup,1,30,30,,30
17/05/2074,,Marlboro filter red cigarette 20pc,1,200,200,,200
17/05/2074,,Pineapple 200gm,1,30,30,,30
17/05/2074,,Maaza Mango juice 600ml,1,75,75,,75
17/05/2074,,Gulab jamaun mix 200gm,1,145,145,,145
17/05/2074,,Real active mixed fruit 1 ltr,1,220,220,,220
17/05/2074,,Furundana,1,160,160,,160
17/05/2074,,Blue Cow 390gm,1,100,100,,100
17/05/2074,,Maggi atta 320gm,2,170,340,,340
17/05/2074,,Egg 15,1,190,190,,190
17/05/2074,,Real activ apple 1ltr,1,220,220,,220
17/05/2074,,Pineapple 1 ltr,1,150,150,,150
17/05/2074,,Real mixed fruit 1 ltr,1,210,210,,210
17/05/2074,,Sardinine Roza tomato sauce 185gm,3,105,315,,315
17/05/2074,,Garnier very berry 4.26 burgundy crush 60ml,1,252,252,,252
17/05/2074,,Carlsberg beer 650ml,6,285,1710,,1710
17/05/2074,,Teachers scotch whisky 1ltr,1,3920,3920,,3920
17/05/2074,,Wheat flakes 400G,1,90,90,,90
17/05/2074,,Somersby Apple Cider 250ml,6,100,600,,600
17/05/2074,,Old durbar black chimney 750ml,1,2375,2375,,2375
17/05/2074,,Wheel lemon and orange 1 kg,3,75,225,,225
17/05/2074,,Bag 2 kg,1,5,5,,5
17/05/2074,,Tiger 1 kg chowmin,1,130,130,,130
17/05/2074,,look nipple,1,40,40,,40
17/05/2074,,Pantene hair fall 340 ml,1,250,250,,250
17/05/2074,,Sachin Souff 200 gm,1,85,85,,85
17/05/2074,,Odonil 75g,1,92,92,,92
17/05/2074,,Wheel ok,2,20,40,,40
17/05/2074,,Kismiss yellow 100gm,1,32,32,,32
17/05/2074,,Druk mixed pickle 400 gm,1,105,105,,105
17/05/2074,,Fish pickle,4,45,180,,180
17/05/2074,,Pawn big,9,30,270,,270
17/05/2074,,Jimbu 20gm,1,80,80,,80
17/05/2074,,Vaseline UV lightening B3 100ml,1,120,120,,120
17/05/2074,,Shiva pujari marich 100gm,1,170,170,,170
17/05/2074,,Timur seed 50g,1,40,40,,40
17/05/2074,,Druk synthetic vinegar 700 ml,1,60,60,,60
17/05/2074,,Dove fresh moisture bar 75gm,2,73,146,,146
17/05/2074,,King stone Merlot 750ml,1,730,730,,730
17/05/2074,,Pears with mint Extacts 125gm,4,85,340,,340
17/05/2074,,Robertson winery sweet red  750ml,1,915,915,,915
17/05/2074,,Vina serea sweet wine 750ml,1,720,720,,720
17/05/2074,,Rara,4,17,68,,68
17/05/2074,,Sugar 1 kg,1,86,86,,86
17/05/2074,,Cutting misree 200gm,2,25,50,,50
17/05/2074,,EnergizerAAA2,1,100,100,,100
17/05/2074,,Bag 10kg,1,10,10,,10
17/05/2074,,Sachin souff 500gm,1,200,200,,200
17/05/2074,,Axe dark temptation deo,1,230,230,,230
17/05/2074,,Hair & care 50ml,1,42,42,,42
17/05/2074,,Plastic khanne kachoura,1,75,75,,75
17/05/2074,,Plastic Spoon 100pc,1,105,105,,105
17/05/2074,,Plastic plate,1,205,205,,205
17/05/2074,,Bag 10kg,1,10,10,,10
17/05/2074,,Poshilo Bhojan steem  basmati (Gosaikunda ) 5kg,1,550,550,,550
17/05/2074,,Rakura Green tea 25bag,2,120,240,,240
17/05/2074,,Pop Corn 500gm,1,55,55,,55
17/05/2074,,Lux velvet touch  100g,3,40,120,,120
17/05/2074,,Gagan golo 218 gm,5,30,150,,150
17/05/2074,,Aarati long grain sRice 20kg,1,2050,2050,,2050
17/05/2074,,Peanut butter 340g small,1,185,185,,185
17/05/2074,,Dhara pure mustard oil 1 ltr,1,205,205,,205
17/05/2074,,Sprite 1 ltr,1,100,100,,100
17/05/2074,,Chocopie 6 packs,1,105,105,,105
17/05/2074,,Cococola 600ml,1,65,65,,65
17/05/2074,,Surya light 10,1,90,90,,90
17/05/2074,,R. vodka 375ml,1,580,580,,580
17/05/2074,,Exo safari,2,37,74,,74
17/05/2074,,tomorrow Green pad,1,95,95,,95
17/05/2074,,Jali nilan,1,20,20,,20
17/05/2074,,Plastic glass 200ml,1,125,125,,125
17/05/2074,,Tar jali 50 grms,1,35,35,,35
17/05/2074,,Sugar 1 kg,1,86,86,,86
17/05/2074,,Egg 15,1,190,190,,190
17/05/2074,,Cocon jelly 118gm,2,30,60,,60
17/05/2074,,Multi toilet roll 1,2,63,126,,126
17/05/2074,,Butter scotch500ml,2,145,290,,290
17/05/2074,,Perk double  30gm,3,18,54,,54
17/05/2074,,Bajaj almond 50ml,1,52,52,,52
17/05/2074,,Egg 15,1,195,195,,195
17/05/2074,,Pop Corn 1kg,1,110,110,,110
17/05/2074,,Rajma chirke(1kg),1,165,165,,165
17/05/2074,,Tarai taichin 1kg,2,70,140,,140
17/05/2074,,Dairy Milk 5.8gm,6,10,60,,60
17/05/2074,,Chana thulo 1 kg,1,175,175,,175
17/05/2074,,Strawbery 1000 ml,1,240,240,,240
17/05/2074,,Pawn big,1,30,30,,30
17/05/2074,,laystomato,2,40,80,,80
17/05/2074,,Potato chips 200gm,1,100,100,,100
17/05/2074,,khattu paun 200gm,1,110,110,,110
17/05/2074,,Bag 10kg,1,10,10,,10
17/05/2074,,Mayuri suji 400 g,1,37,37,,37
17/05/2074,,Seto kerau 500gm,1,38,38,,38
17/05/2074,,Chana thulo  500gm,1,88,88,,88
17/05/2074,,Saffola active vegetable oil 1 ltr,1,210,210,,210
17/05/2074,,Turmeric powder 100 gm,1,85,85,,85
17/05/2074,,Salt 1KG,1,20,20,,20
17/05/2074,,Sugar 1 kg,4,86,344,,344
17/05/2074,,Dhaga misree(500gm),1,65,65,,65
17/05/2074,,Patanjali honey 1kg,1,415,415,,415
17/05/2074,,Oreo chocolaty stwabery 150gm,1,70,70,,70
17/05/2074,,Britania Marri gold 300gm,1,70,70,,70
17/05/2074,,Marie risk farm biscuit 320gm,2,70,140,,140
17/05/2074,,Parle top 210g,1,50,50,,50
17/05/2074,,Bag 10kg,1,10,10,,10
17/05/2074,,Dhara pure mustard oil 1 ltr,3,205,615,,615
17/05/2074,,Jumbo bread,1,70,70,,70
17/05/2074,,Sugar 1 kg,4,86,344,,344
17/05/2074,,patanjali cow ghee 500g,1,400,400,,400
17/05/2074,,Bambino meat masala 40gm,1,40,40,,40
17/05/2074,,Bambino chicken masala 40gm,1,40,40,,40
17/05/2074,,Victory Cumin 500gm,1,255,255,,255
17/05/2074,,Rasgulla 1kg,1,450,450,,450
17/05/2074,,Dhara pure mustard oil 1 ltr,1,205,205,,205
17/05/2074,,Nebico digestive 125g,1,40,40,,40
17/05/2074,,Sugar 1 kg,2,86,172,,172
17/05/2074,,Fogg extreme 120ml,1,340,340,,340
17/05/2074,,Tang Mango 225gramm,1,145,145,,145
17/05/2074,,Junoir horlicks stage 1 500gm jar,1,420,420,,420
17/05/2074,,Magic relighting candles,1,25,25,,25
17/05/2074,,Birthday balloons,2,55,110,,110
17/05/2074,,Birthday cap big,3,20,60,,60
